show_id,type,title,director_id,date_added,release_year,rating,duration,description,year_added,month_added
s4439,movie,ghanchakkar,2286,2018-11-01,2013,tv-ma,129 min,"former con artist sanju surrounds himself with the finer things, a blissful life troubled by only one thing: his wife, who wants even more.",2018,11
s4440,movie,grandmaster,2296,2018-11-01,2012,tv-14,133 min,"anticipating the next move in a serial killer's grisly game, a police chief realizes that his daughter and estranged wife are the next likely victims.",2018,11
s4441,movie,hattrick,132,2018-11-01,2007,tv-14,109 min,stories of personal victories coincide with team india's battle for the cricket world cup in this engaging ensemble drama.,2018,11
s4442,movie,heroine,2297,2018-11-01,2012,tv-ma,143 min,one woman experiences the dramatic highs and lows of fame in this voyeuristic glimpse past the glitz and glamour of a bollywood superstar's life.,2018,11
s4443,movie,himmatwala,2298,2018-11-01,2013,tv-14,140 min,a young man returns to his native village on a mission of vengeance after his father commits suicide in the wake of false accusations.,2018,11
s4444,movie,husbands in goa,2299,2018-11-01,2012,tv-14,150 min,"three professional friends, all husbands living with domineering wives, take a well-deserved vacation in the resort city of goa.",2018,11
s4445,movie,jatts in golmaal,2300,2018-11-01,2013,tv-pg,128 min,"without fully realizing the consequences, a boy who wants to relocate from india to canada sells his heart to a gangster in need of a transplant.",2018,11
s4446,movie,kai po che!,1740,2018-11-01,2013,tv-ma,120 min,this bollywood drama tells the story of three best friends who dream of starting a cricket training academy in ahmedabad for very different reasons.,2018,11
s4447,movie,kalakalappu,2301,2018-11-01,2012,tv-14,154 min,"cheenu dreams of resurrecting the restaurant he has inherited to its former glory, but his brother, a compulsive gambler, loses the place to a cop.",2018,11
s4448,movie,katt williams: the pimp chronicles: pt. 1,2302,2018-11-01,2006,tv-ma,45 min,"in this 2006 show, comic katt williams uses his edgy style and personal experiences to paint a sassy, hilarious portrait of life in black america.",2018,11
s4449,movie,katti batti,2303,2018-11-01,2015,tv-14,132 min,"after falling in love during college, architect maddy and free spirit payal have five wonderful years together, until a mystery suddenly divides them.",2018,11
s4450,movie,life in a ... metro,994,2018-11-01,2007,tv-14,126 min,a group of mumbai up-and-comers search for love and struggle for success in this ensemble drama that centers on an eager young call-center executive.,2018,11
s4451,movie,marc maron: thinky pain,1746,2018-11-01,2013,tv-ma,95 min,"alternative comic marc maron is back on stage in new york to talk chinese food, drug abuse, sex in hotel rooms and life with his girlfriend.",2018,11
s4452,movie,mumbai meri jaan,1296,2018-11-01,2008,tv-ma,135 min,"a moving portrayal of the 2006 train bombings in mumbai, this indian drama follows the interconnected stories of several strangers.",2018,11
s4453,movie,mundeyan ton bachke rahin,2304,2018-11-01,2014,tv-14,139 min,"when they both fall for the same girl, best pals and shameless womanizers prince and jassi go head-to-head to compete for her love.",2018,11
s4454,movie,no one killed jessica,2286,2018-11-01,2011,tv-ma,131 min,this thriller tells the true story of model jessica lall – who was shot dead in a restaurant – and the campaign to bring her killer to justice.,2018,11
s4455,movie,oye lucky! lucky oye!,130,2018-11-01,2008,tv-14,118 min,"starting as a petty thief, a man rises to become one of the city's biggest operators and carves out the kind of lifestyle he'd once only dreamed of.",2018,11
s4456,movie,paan singh tomar,1133,2018-11-01,2010,tv-14,129 min,paan singh tomar goes from celebrated runner to star brigand and rebel when life after sports fails to unfold as planned.,2018,11
s4457,movie,raja natwarlal,2305,2018-11-01,2014,tv-14,131 min,a small-time con man assembles a team to help him avenge the death of his partner-in-crime at the hands of a powerful gangster.,2018,11
s4458,movie,satyagraha,843,2018-11-01,2013,tv-14,146 min,"in this bollywood drama, a corporate go-getter sees his priorities shift when personal tragedy brings him face-to-face with political corruption.",2018,11
s4459,movie,settai,2306,2018-11-01,2013,tv-14,123 min,"asked to deliver a package for a friend, madhu gets her fiancé, jayaganthan, to take care of it, and he then passes the task to one of his roommates.",2018,11
s4460,movie,sigaram thodu,2307,2018-11-01,2014,tv-14,141 min,a policeman's son overcomes his reluctance to join the force following a brutal attack on his father and ends up in the middle of a robbery case.,2018,11
s4461,movie,sommore: the reign continues,2308,2018-11-01,2015,tv-ma,93 min,"self-proclaimed ""queen of comedy"" sommore storms the stage to deliver a riotous stand-up performance in charlotte, north carolina.",2018,11
s4462,tv show,the great british baking show: the beginnings,2,2018-11-01,2012,tv-pg,1 Season,a dozen amateur bakers amiably compete for the coveted title of britain's best as they whip up tasty treats for judges mary berry and paul hollywood.,2018,11
s4463,movie,the untold tales of armistead maupin,2309,2018-11-01,2017,tv-ma,91 min,"this documentary traces the life of ""tales of the city"" author armistead maupin, from his conservative roots to his rise as an lgbtq champion.",2018,11
s4464,movie,vaya,2310,2018-11-01,2016,tv-ma,106 min,"three youths from rural south africa set out for johannesburg, where they're thrust into the seedy underbelly of the city and must fight to survive.",2018,11
s4465,movie,welcome to sajjanpur,979,2018-11-01,2008,tv-14,131 min,"an educated man assists the illiterate residents of his village with written correspondence, sometimes manipulating the letters to suit his interests.",2018,11
s4466,movie,yeh hai bakrapur,2,2018-11-01,2014,tv-pg,95 min,"a poor family’s goat suddenly acquires divine status, sparking a widespread frenzy as everyone clamors to benefit from its unexpected celebrity.",2018,11
s4467,movie,zokkomon,608,2018-11-01,2011,pg,104 min,"when his cruel uncle abandons him, a young orphan learns to access the untapped superpowers that have been waiting within him all along.",2018,11
s4468,movie,gun city,2311,2018-10-31,2018,tv-ma,126 min,"in 1921 barcelona, amid unrest between anarchists and the police, a cop plays both sides to learn who stole army weapons that could ignite a civil war.",2018,10
s4469,movie,heneral luna,2161,2018-10-31,2015,r,118 min,flashbacks reveal gen. antonio luna's tireless fight for filipino independence from the u.s. and his leadership in the philippine-american war in 1899.,2018,10
s4470,tv show,fate/extra last encore,2,2018-10-30,2018,tv-ma,2 Seasons,"hakuno kishinami finds himself in the midst of a holy grail war with no memories of how he got there. through his confusion, he must fight to survive.",2018,10
s4471,movie,dragon tiger gate,1264,2018-10-27,2006,tv-14,94 min,dragon and his fellow students at dragon tiger gate martial arts school team up to battle the ferocious villain shibumi.,2018,10
s4472,movie,been so long,2312,2018-10-26,2018,tv-ma,100 min,a single mother in london's camden town hears music when she meets a handsome stranger with a past. but she's not sure she's ready to open her heart.,2018,10
s4473,movie,dovlatov,2313,2018-10-26,2018,pg-13,126 min,"over six days in 1971, brilliant writer sergei dovlatov encounters maddening barriers to publishing his work under the repressive soviet regime.",2018,10
s4474,movie,jefe,2314,2018-10-26,2018,tv-ma,90 min,"a rude, self-centered businessman seems to be on the brink of losing everything until a night janitor at his office helps him find redemption.",2018,10
s4475,movie,santo cachón,2,2018-10-26,2018,tv-14,87 min,a man whose wife is repeatedly cheating on him turns to his friends for support in this wacky comedy.,2018,10
s4476,movie,shirkers,2315,2018-10-26,2018,tv-14,97 min,"in 1992, sandi tan and her friends shot a quirky film on the streets of singapore. then the footage disappeared, sending her on a hunt for answers.",2018,10
s4477,tv show,terrorism close calls,2,2018-10-26,2018,tv-ma,1 Season,law enforcement officials look back on attempted terrorist attacks that were thwarted in the nick of time.,2018,10
s4478,movie,w/o ram,2316,2018-10-26,2018,tv-ma,115 min,"frustrated with the stalled investigation into her husband's murder, a woman searches for the killer on her own, putting herself in grave danger.",2018,10
s4479,tv show,dreamworks spooky stories,2,2018-10-25,2009,tv-pg,1 Season,"shrek dares his friends to bring on the scary with ghost stories told in a haunted castle. later, ginormica and the monsters face alien pumpkins.",2018,10
s4480,tv show,great news,2,2018-10-25,2017,tv-14,2 Seasons,a tv news producer's ambitions take an awkward turn when her mother rejoins the workforce and snags a job as the station's newest intern.,2018,10
s4481,movie,ronnie coleman: the king,1931,2018-10-25,2018,tv-ma,93 min,"today, legendary bodybuilder ronnie coleman's body bears the scars of becoming the best in the world. here, he shares what it took to reach his goals.",2018,10
s4482,movie,baahubali: the beginning (english version),2317,2018-10-24,2015,tv-14,138 min,villagers in the kingdom of mahismati rescue a baby who is destined to embark on a heroic quest in this english version of s.s. rajamouli's epic.,2018,10
s4483,movie,adam sandler 100% fresh,162,2018-10-23,2018,tv-ma,74 min,"from ""heroes"" to ""ice cream ladies"" – adam sandler's comedy special hits you with new songs and jokes in an unexpected, groundbreaking way.",2018,10
s4484,tv show,here to heart,2,2018-10-23,2018,tv-14,1 Season,wen nuan signs on to work as the executive assistant to ex zhan nanxian at his tech firm. helping him at work just may lead her back into his heart.,2018,10
s4485,movie,scorpion king 5: book of souls,455,2018-10-23,2018,pg-13,102 min,the scorpion king joins forces with a nubian princess in an all-or-nothing fight to stop a warlord from claiming the souls of the vanquished.,2018,10
s4486,tv show,the hollywood masters,2,2018-10-23,2017,tv-ma,3 Seasons,"top hollywood stars and directors open up about their dreams, struggles and lifelong obsessions in interviews filmed in front of a live audience.",2018,10
s4487,movie,how to get over a breakup,2318,2018-10-20,2018,tv-ma,104 min,"a heartbroken ad copywriter living in lima, peru, is inspired to write a blog about life as a single woman and is surprised by her website's success.",2018,10
s4488,tv show,accidentally in love,2,2018-10-19,2018,tv-14,1 Season,"rejecting the demands of her wealthy family, a young woman poses as an ordinary college student and crosses paths with a stoic pop star at school.",2018,10
s4489,tv show,ask the doctor,2,2018-10-19,2017,tv-pg,1 Season,"from allergies to diet to sleep, three friendly doctors share expert advice, bust medical myths and test the latest treatments.",2018,10
s4490,tv show,best.worst.weekend.ever.,2,2018-10-19,2018,tv-pg,1 Season,"teenage friends plan an epic trip to comic-con to meet their idol, only to get caught in one hilariously awkward predicament after another.",2018,10
s4491,movie,"club de cuervos presents: i, potro",245,2018-10-19,2018,tv-ma,51 min,former club de cuervos player potro returns home to argentina to crash the wedding of his famous soccer-star brother and confront his estranged family.,2018,10
